,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
626,626,626,29,35,29.0,31.0
627,627,627,29,38,29.0,31.0
628,628,628,29,31,29.0,31.0
629,629,629,30,31,29.0,31.0
630,630,630,32,32,29.0,31.0
631,631,631,29,31,29.0,31.0
632,632,632,29,32,29.0,31.0
633,633,633,29,31,29.0,31.0
634,634,634,28,32,29.0,31.0
635,635,635,29,30,29.0,31.0
636,636,636,29,40,29.0,31.0
637,637,637,29,30,29.0,31.0
638,638,638,29,31,29.0,31.0
639,639,639,29,30,29.0,31.0
640,640,640,29,34,29.0,31.0
641,641,641,29,31,29.0,31.0
642,642,642,29,27,29.0,31.0
643,643,643,29,32,29.0,31.0
644,644,644,29,29,29.0,31.0
645,645,645,30,30,29.0,31.0
646,646,646,29,30,29.0,31.0
647,647,647,29,30,29.0,31.0
648,648,648,29,29,29.0,31.0
649,649,649,29,31,29.0,31.0
650,650,650,29,31,29.0,31.0
651,651,651,29,30,29.0,31.0
652,652,652,29,30,29.0,31.0
653,653,653,29,30,29.0,31.0
654,654,654,29,32,29.0,31.0
655,655,655,31,33,29.0,31.0
656,656,656,33,32,29.0,31.0
657,657,657,34,30,29.0,31.0
658,658,658,30,30,29.0,31.0
659,659,659,29,32,29.0,31.0
660,660,660,36,30,29.0,31.0
661,661,661,33,30,29.0,31.0
662,662,662,28,32,29.0,31.0
663,663,663,29,30,29.0,31.0
664,664,664,30,30,29.0,31.0
665,665,665,29,30,29.0,31.0
666,666,666,29,30,29.0,31.0
667,667,667,29,31,29.0,31.0
668,668,668,29,30,29.0,31.0
669,669,669,28,31,29.0,31.0
670,670,670,29,31,29.0,31.0
671,671,671,29,31,29.0,31.0
672,672,672,29,30,29.0,31.0
673,673,673,29,30,29.0,30.0
674,674,674,29,29,29.0,30.0
675,675,675,29,32,29.0,30.0
676,676,676,29,30,30.0,30.0
677,677,677,29,31,30.0,30.0
678,678,678,29,32,30.0,30.0
679,679,679,29,32,30.0,30.0
680,680,680,29,31,30.0,30.0
681,681,681,29,31,30.0,30.0
682,682,682,29,30,30.0,30.0
683,683,683,28,31,30.0,30.0
684,684,684,27,30,30.0,30.0
685,685,685,29,31,30.0,30.0
686,686,686,28,32,30.0,30.0
687,687,687,28,31,30.0,30.0
688,688,688,29,31,30.0,30.0
689,689,689,29,31,30.0,30.0
690,690,690,29,31,30.0,30.0
691,691,691,29,32,30.0,29.0
692,692,692,29,30,30.0,29.0
693,693,693,29,31,30.0,29.0
694,694,694,29,31,30.0,29.0
695,695,695,28,30,30.0,29.0
696,696,696,28,30,30.0,29.0
697,697,697,28,29,30.0,29.0
698,698,698,29,30,30.0,29.0
699,699,699,28,30,30.0,29.0
700,700,700,28,29,30.0,29.0
701,701,701,28,31,30.0,29.0
702,702,702,28,32,30.0,29.0
703,703,703,28,30,30.0,29.0
704,704,704,27,29,30.0,29.0
705,705,705,29,30,30.0,29.0
