,Frame,prox,dist,prox_filtered,dist_filtered
429,429,29,27,28.0,28.0
430,430,27,30,28.0,28.0
431,431,30,30,28.0,28.0
432,432,27,29,28.0,28.0
433,433,26,29,28.0,28.0
434,434,28,29,28.0,28.0
435,435,23,29,28.0,28.0
436,436,22,30,28.0,28.0
437,437,22,30,28.0,28.0
438,438,23,30,28.0,28.0
439,439,28,29,28.0,28.0
440,440,27,29,28.0,29.0
441,441,31,26,28.0,29.0
442,442,28,27,28.0,29.0
443,443,27,26,28.0,29.0
444,444,28,27,28.0,29.0
445,445,29,29,28.0,29.0
446,446,26,30,28.0,29.0
447,447,27,29,28.0,29.0
448,448,28,27,28.0,29.0
449,449,27,27,28.0,29.0
450,450,30,26,28.0,29.0
451,451,31,29,28.0,29.0
452,452,27,29,28.0,29.0
453,453,27,30,28.0,29.0
454,454,26,28,28.0,29.0
455,455,30,31,28.0,29.0
456,456,31,30,28.0,29.0
457,457,30,28,28.0,29.0
458,458,29,27,28.0,29.0
459,459,29,25,28.0,29.0
460,460,34,30,28.0,29.0
461,461,31,27,28.0,29.0
462,462,29,26,28.0,29.0
463,463,29,30,28.0,29.0
464,464,28,23,28.0,29.0
465,465,29,27,28.0,29.0
466,466,27,27,28.0,29.0
467,467,27,27,28.0,29.0
468,468,28,25,28.0,29.0
469,469,27,28,28.0,29.0
470,470,26,30,28.0,29.0
471,471,26,27,28.0,29.0
472,472,26,27,28.0,29.0
473,473,28,30,28.0,29.0
474,474,25,29,28.0,29.0
475,475,32,30,28.0,29.0
476,476,32,27,28.0,29.0
477,477,26,26,28.0,29.0
478,478,26,31,28.0,29.0
479,479,23,31,28.0,29.0
480,480,26,31,28.0,29.0
481,481,22,30,28.0,29.0
482,482,24,27,28.0,29.0
483,483,26,31,28.0,29.0
484,484,28,30,28.0,29.0
485,485,26,30,28.0,29.0
486,486,26,30,28.0,29.0
487,487,26,30,28.0,29.0
488,488,28,31,29.0,29.0
489,489,27,28,29.0,29.0
490,490,25,31,29.0,29.0
491,491,28,30,29.0,29.0
492,492,29,30,29.0,29.0
493,493,28,30,29.0,29.0
494,494,31,30,29.0,29.0
495,495,30,31,29.0,29.0
496,496,28,31,29.0,29.0
497,497,29,30,29.0,29.0
498,498,30,31,29.0,29.0
499,499,30,31,29.0,30.0
500,500,30,30,29.0,30.0
501,501,30,30,29.0,30.0
