,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
278,278,278,30,37,30.0,35.0
279,279,279,28,39,31.0,35.0
280,280,280,33,40,31.0,35.0
281,281,281,29,44,31.0,35.0
282,282,282,33,38,31.0,35.0
283,283,283,29,38,31.0,35.0
284,284,284,29,38,31.0,35.0
285,285,285,30,36,31.0,35.0
286,286,286,29,33,31.0,35.0
287,287,287,29,35,31.0,35.0
288,288,288,32,34,31.0,35.0
289,289,289,32,34,31.0,35.0
290,290,290,36,35,31.0,34.0
291,291,291,36,34,31.0,34.0
292,292,292,36,34,31.0,34.0
293,293,293,32,38,31.0,34.0
294,294,294,29,35,31.0,34.0
295,295,295,30,38,31.0,34.0
296,296,296,30,34,31.0,34.0
297,297,297,31,37,31.0,34.0
298,298,298,28,35,31.0,34.0
299,299,299,32,34,31.0,34.0
300,300,300,32,33,31.0,34.0
301,301,301,30,34,31.0,34.0
302,302,302,31,33,31.0,34.0
303,303,303,29,32,31.0,34.0
304,304,304,28,31,31.0,34.0
305,305,305,30,34,31.0,34.0
306,306,306,29,34,31.0,34.0
307,307,307,29,36,31.0,34.0
308,308,308,30,34,31.0,34.0
309,309,309,30,33,31.0,34.0
310,310,310,29,36,31.0,34.0
311,311,311,30,34,31.0,34.0
312,312,312,29,37,31.0,34.0
313,313,313,29,33,31.0,34.0
314,314,314,30,34,31.0,33.0
315,315,315,30,37,31.0,33.0
316,316,316,29,35,31.0,33.0
317,317,317,29,33,31.0,33.0
318,318,318,30,36,31.0,33.0
319,319,319,33,33,31.0,33.0
320,320,320,31,33,31.0,33.0
321,321,321,31,34,31.0,33.0
322,322,322,29,30,31.0,33.0
323,323,323,29,30,31.0,33.0
324,324,324,31,30,31.0,33.0
325,325,325,28,30,31.0,33.0
326,326,326,31,30,31.0,33.0
327,327,327,29,30,31.0,33.0
328,328,328,30,30,31.0,33.0
329,329,329,29,29,31.0,33.0
330,330,330,31,30,31.0,32.0
331,331,331,31,29,31.0,32.0
332,332,332,31,29,31.0,32.0
333,333,333,31,29,31.0,32.0
334,334,334,32,29,31.0,32.0
335,335,335,33,30,31.0,32.0
336,336,336,29,29,31.0,32.0
337,337,337,32,29,31.0,32.0
338,338,338,32,30,31.0,32.0
339,339,339,32,30,31.0,32.0
340,340,340,29,31,31.0,32.0
341,341,341,28,30,31.0,32.0
342,342,342,33,30,31.0,32.0
343,343,343,28,30,31.0,32.0
344,344,344,34,29,31.0,32.0
345,345,345,29,31,31.0,32.0
346,346,346,30,30,31.0,32.0
347,347,347,32,30,31.0,32.0
348,348,348,30,33,31.0,32.0
349,349,349,32,31,31.0,32.0
350,350,350,34,29,31.0,32.0
351,351,351,33,30,31.0,32.0
352,352,352,33,30,31.0,32.0
353,353,353,32,29,31.0,32.0
354,354,354,33,32,31.0,32.0
355,355,355,33,30,31.0,32.0
356,356,356,34,33,31.0,32.0
357,357,357,33,32,31.0,32.0
358,358,358,29,29,31.0,32.0
359,359,359,32,35,31.0,32.0
360,360,360,30,30,31.0,32.0
361,361,361,32,32,31.0,32.0
362,362,362,32,33,31.0,32.0
363,363,363,33,32,31.0,31.0
364,364,364,29,30,31.0,31.0
365,365,365,33,30,31.0,31.0
366,366,366,30,29,31.0,31.0
367,367,367,32,34,31.0,31.0
368,368,368,33,30,31.0,31.0
369,369,369,32,32,31.0,31.0
370,370,370,31,30,31.0,31.0
371,371,371,32,32,31.0,31.0
372,372,372,33,31,31.0,31.0
373,373,373,32,31,32.0,31.0
374,374,374,29,33,32.0,31.0
375,375,375,30,33,32.0,31.0
376,376,376,30,29,32.0,31.0
377,377,377,34,33,32.0,31.0
378,378,378,35,30,32.0,31.0
379,379,379,32,33,32.0,31.0
380,380,380,32,30,32.0,31.0
381,381,381,33,33,32.0,31.0
382,382,382,34,31,32.0,31.0
383,383,383,35,34,32.0,31.0
384,384,384,29,34,32.0,31.0
385,385,385,32,33,32.0,31.0
386,386,386,30,34,32.0,31.0
387,387,387,33,34,32.0,31.0
388,388,388,30,35,32.0,31.0
389,389,389,31,33,32.0,31.0
390,390,390,32,31,32.0,31.0
391,391,391,31,33,32.0,31.0
392,392,392,30,36,32.0,31.0
393,393,393,30,34,32.0,31.0
394,394,394,31,31,32.0,32.0
395,395,395,33,31,32.0,32.0
396,396,396,30,31,32.0,32.0
397,397,397,30,30,32.0,32.0
398,398,398,31,30,32.0,32.0
399,399,399,32,33,32.0,32.0
400,400,400,32,30,32.0,32.0
401,401,401,30,32,32.0,32.0
402,402,402,33,30,32.0,32.0
403,403,403,32,32,32.0,32.0
404,404,404,30,30,32.0,32.0
405,405,405,33,29,32.0,32.0
406,406,406,33,29,32.0,32.0
407,407,407,31,30,32.0,32.0
408,408,408,31,36,32.0,32.0
409,409,409,30,35,32.0,32.0
410,410,410,29,34,32.0,32.0
411,411,411,32,34,32.0,32.0
412,412,412,32,34,32.0,32.0
413,413,413,31,32,32.0,32.0
414,414,414,34,33,32.0,32.0
415,415,415,32,29,32.0,32.0
416,416,416,34,33,32.0,32.0
417,417,417,32,33,32.0,32.0
418,418,418,32,31,32.0,32.0
419,419,419,34,29,32.0,32.0
420,420,420,34,30,32.0,32.0
421,421,421,32,30,32.0,32.0
422,422,422,32,30,32.0,32.0
423,423,423,35,31,32.0,32.0
424,424,424,37,30,32.0,32.0
425,425,425,32,33,32.0,32.0
426,426,426,33,29,32.0,32.0
427,427,427,31,32,32.0,32.0
428,428,428,33,30,32.0,32.0
429,429,429,31,33,32.0,32.0
430,430,430,33,30,32.0,32.0
431,431,431,30,30,32.0,32.0
432,432,432,33,31,32.0,32.0
433,433,433,34,31,32.0,32.0
434,434,434,32,31,32.0,32.0
435,435,435,37,31,32.0,32.0
436,436,436,38,30,32.0,32.0
437,437,437,38,30,32.0,32.0
438,438,438,37,30,32.0,32.0
439,439,439,32,31,32.0,32.0
440,440,440,33,31,32.0,31.0
441,441,441,29,34,32.0,31.0
442,442,442,32,33,32.0,31.0
443,443,443,33,34,32.0,31.0
444,444,444,32,33,32.0,31.0
445,445,445,31,31,32.0,31.0
446,446,446,34,30,32.0,31.0
447,447,447,33,31,32.0,31.0
448,448,448,32,33,32.0,31.0
449,449,449,33,33,32.0,31.0
450,450,450,30,34,32.0,31.0
451,451,451,29,31,32.0,31.0
452,452,452,33,31,32.0,31.0
453,453,453,33,30,32.0,31.0
454,454,454,34,32,32.0,31.0
455,455,455,30,29,32.0,31.0
456,456,456,29,30,32.0,31.0
457,457,457,30,32,32.0,31.0
458,458,458,31,33,32.0,31.0
459,459,459,31,35,32.0,31.0
460,460,460,26,30,32.0,31.0
461,461,461,29,33,32.0,31.0
462,462,462,31,34,32.0,31.0
463,463,463,31,30,32.0,31.0
464,464,464,32,37,32.0,31.0
465,465,465,31,33,32.0,31.0
466,466,466,33,33,32.0,31.0
467,467,467,33,33,32.0,31.0
468,468,468,32,35,32.0,31.0
469,469,469,33,32,32.0,31.0
470,470,470,34,30,32.0,31.0
471,471,471,34,33,32.0,31.0
472,472,472,34,33,32.0,31.0
473,473,473,32,30,32.0,31.0
474,474,474,35,31,32.0,31.0
475,475,475,28,30,32.0,31.0
476,476,476,28,33,32.0,31.0
477,477,477,34,34,32.0,31.0
478,478,478,34,29,32.0,31.0
479,479,479,37,29,32.0,31.0
480,480,480,34,29,32.0,31.0
481,481,481,38,30,32.0,31.0
482,482,482,36,33,32.0,31.0
483,483,483,34,29,32.0,31.0
484,484,484,32,30,32.0,31.0
485,485,485,34,30,32.0,31.0
486,486,486,34,30,32.0,31.0
487,487,487,34,30,32.0,31.0
488,488,488,32,29,31.0,31.0
489,489,489,33,32,31.0,31.0
490,490,490,35,29,31.0,31.0
491,491,491,32,30,31.0,31.0
492,492,492,31,30,31.0,31.0
493,493,493,32,30,31.0,31.0
494,494,494,29,30,31.0,31.0
495,495,495,30,29,31.0,31.0
496,496,496,32,29,31.0,31.0
497,497,497,31,30,31.0,31.0
498,498,498,30,29,31.0,31.0
499,499,499,30,29,31.0,30.0
500,500,500,30,30,31.0,30.0
501,501,501,30,30,31.0,30.0
502,502,502,34,29,31.0,30.0
503,503,503,32,30,31.0,30.0
504,504,504,29,30,31.0,30.0
505,505,505,32,30,31.0,30.0
506,506,506,29,29,31.0,30.0
507,507,507,29,29,31.0,30.0
508,508,508,29,29,31.0,30.0
509,509,509,31,29,31.0,30.0
510,510,510,29,30,31.0,30.0
511,511,511,33,29,31.0,30.0
512,512,512,29,29,32.0,30.0
513,513,513,32,32,32.0,30.0
514,514,514,30,30,32.0,30.0
515,515,515,29,30,32.0,30.0
516,516,516,29,30,32.0,30.0
517,517,517,35,30,32.0,30.0
518,518,518,29,30,32.0,30.0
519,519,519,28,29,32.0,30.0
520,520,520,29,29,32.0,30.0
521,521,521,31,29,32.0,30.0
522,522,522,33,29,32.0,30.0
523,523,523,31,29,32.0,30.0
524,524,524,31,29,32.0,30.0
525,525,525,34,31,32.0,30.0
526,526,526,34,30,32.0,30.0
527,527,527,30,29,32.0,30.0
528,528,528,31,29,32.0,30.0
529,529,529,33,30,32.0,30.0
530,530,530,31,30,32.0,30.0
531,531,531,28,32,32.0,30.0
532,532,532,27,30,31.0,30.0
533,533,533,28,30,31.0,30.0
534,534,534,28,30,31.0,30.0
535,535,535,31,30,31.0,30.0
536,536,536,27,30,31.0,30.0
537,537,537,30,31,31.0,30.0
538,538,538,29,31,31.0,30.0
539,539,539,27,30,31.0,30.0
540,540,540,28,30,31.0,30.0
541,541,541,29,31,31.0,30.0
542,542,542,28,30,31.0,30.0
543,543,543,32,30,31.0,30.0
544,544,544,33,30,31.0,30.0
545,545,545,32,29,31.0,30.0
546,546,546,33,29,31.0,30.0
547,547,547,32,29,31.0,30.0
548,548,548,32,29,31.0,30.0
549,549,549,33,29,31.0,30.0
550,550,550,31,29,31.0,30.0
551,551,551,33,30,31.0,30.0
552,552,552,34,30,31.0,30.0
553,553,553,29,29,31.0,30.0
554,554,554,30,30,30.0,30.0
555,555,555,32,30,30.0,30.0
556,556,556,33,29,30.0,30.0
557,557,557,32,29,30.0,30.0
558,558,558,34,29,30.0,30.0
559,559,559,32,30,30.0,30.0
560,560,560,35,30,30.0,30.0
561,561,561,31,30,30.0,30.0
562,562,562,35,30,30.0,30.0
563,563,563,33,30,30.0,30.0
564,564,564,32,30,30.0,30.0
565,565,565,32,29,30.0,30.0
566,566,566,32,30,30.0,30.0
567,567,567,33,31,30.0,30.0
568,568,568,35,29,30.0,30.0
569,569,569,36,30,30.0,30.0
570,570,570,31,30,30.0,30.0
571,571,571,33,31,30.0,30.0
572,572,572,34,30,30.0,30.0
573,573,573,33,29,30.0,30.0
574,574,574,29,29,30.0,30.0
575,575,575,33,29,30.0,30.0
576,576,576,34,29,30.0,30.0
577,577,577,32,29,30.0,30.0
578,578,578,32,29,30.0,30.0
579,579,579,29,29,30.0,30.0
580,580,580,34,30,30.0,30.0
581,581,581,35,30,30.0,30.0
582,582,582,29,30,30.0,30.0
583,583,583,33,30,30.0,30.0
584,584,584,30,30,30.0,30.0
585,585,585,29,30,30.0,30.0
586,586,586,29,30,30.0,30.0
587,587,587,28,29,30.0,30.0
588,588,588,27,29,30.0,30.0
589,589,589,28,30,30.0,30.0
590,590,590,26,29,30.0,30.0
591,591,591,27,29,31.0,30.0
